time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
2021/01/19/22:13:49.527625,2889,1611074629,527242173,world,-0.659562051296,-0.309888929129,0.707285165787,0.0190948043019,-0.0537107773125,-0.974432945251,-0.217327207327
2021/01/19/22:13:49.547648,2890,1611074629,547246080,world,-0.660356879234,-0.309468597174,0.707342386246,0.0188005827367,-0.0537652522326,-0.974370121956,-0.217620536685
2021/01/19/22:13:49.557694,2891,1611074629,557288377,world,-0.661119818687,-0.308965951204,0.707292675972,0.0187756642699,-0.0543670020998,-0.974084913731,-0.218747332692
2021/01/19/22:13:49.577632,2892,1611074629,577242432,world,-0.661876499653,-0.30856898427,0.707257866859,0.0183996576816,-0.0541434511542,-0.974159359932,-0.218503057957
2021/01/19/22:13:49.597631,2893,1611074629,597248192,world,-0.662619829178,-0.308108955622,0.707208454609,0.0189156532288,-0.0536905266345,-0.974290549755,-0.217985361814
2021/01/19/22:13:49.607669,2894,1611074629,607262766,world,-0.663236260414,-0.307582616806,0.707119941711,0.019190588966,-0.0538869202137,-0.974119901657,-0.218674004078
2021/01/19/22:13:49.627620,2895,1611074629,627240858,world,-0.66368830204,-0.30725133419,0.707096040249,0.0190387610346,-0.0537435375154,-0.973995983601,-0.219273984432
2021/01/19/22:13:49.647654,2896,1611074629,647249673,world,-0.663989543915,-0.306955814362,0.706664860249,0.02327430062,-0.0530596785247,-0.973811805248,-0.219849452376
2021/01/19/22:13:49.657675,2897,1611074629,657274451,world,-0.664442658424,-0.306841284037,0.70665448904,0.0237724203616,-0.0528037808836,-0.97375279665,-0.220118835568
2021/01/19/22:13:49.677712,2898,1611074629,677276729,world,-0.664730668068,-0.306791573763,0.706543564796,0.0243227090687,-0.0529802665114,-0.973700642586,-0.22024692595
2021/01/19/22:13:49.697743,2899,1611074629,697259414,world,-0.664825677872,-0.306731373072,0.706500411034,0.024871757254,-0.0527706481516,-0.973662257195,-0.220405474305
2021/01/19/22:13:49.707727,2900,1611074629,707275636,world,-0.666141808033,-0.307302325964,0.705849349499,0.0319628193974,-0.0561654940248,-0.974417030811,-0.215256422758
2021/01/19/22:13:49.727635,2901,1611074629,727251747,world,-0.664393723011,-0.30707642436,0.707110345364,0.0190347097814,-0.0526532493532,-0.973867297173,-0.220108732581
2021/01/19/22:13:49.747663,2902,1611074629,747250784,world,-0.663952827454,-0.307164996862,0.707139611244,0.018386721611,-0.053589489311,-0.973976075649,-0.219455674291
2021/01/19/22:13:49.757693,2903,1611074629,757283025,world,-0.663694798946,-0.307257562876,0.707189083099,0.0182499233633,-0.0536397136748,-0.973932623863,-0.219647213817
2021/01/19/22:13:49.777695,2904,1611074629,777263321,world,-0.66363877058,-0.307237327099,0.707146406174,0.0188388098031,-0.0532804876566,-0.973932266235,-0.219686791301
2021/01/19/22:13:49.797668,2905,1611074629,797248451,world,-0.663651823997,-0.30721321702,0.707151353359,0.0189433079213,-0.0537741966546,-0.973903238773,-0.219686374068
2021/01/19/22:13:49.807686,2906,1611074629,807274710,world,-0.663582146168,-0.30729174614,0.707167983055,0.0184583459049,-0.0535708777606,-0.973914384842,-0.219727844
2021/01/19/22:13:49.827632,2907,1611074629,827245636,world,-0.663635075092,-0.307303130627,0.707181751728,0.0186436939985,-0.0535494461656,-0.973908603191,-0.219742923975
2021/01/19/22:13:49.847652,2908,1611074629,847252340,world,-0.663746118546,-0.307268112898,0.707154273987,0.0186859089881,-0.0534309521317,-0.973903119564,-0.219792678952
2021/01/19/22:13:49.857654,2909,1611074629,857265488,world,-0.663981199265,-0.30710786581,0.707091033459,0.0185104738921,-0.0534060783684,-0.973939299583,-0.219653263688
2021/01/19/22:13:49.877669,2910,1611074629,877251543,world,-0.66404145956,-0.306961119175,0.70665794611,0.0234764944762,-0.0532155893743,-0.973706960678,-0.220254063606
2021/01/19/22:13:49.897635,2911,1611074629,897249062,world,-0.664057731628,-0.306923568249,0.706657707691,0.0232794731855,-0.0527871921659,-0.973745167255,-0.220208838582
2021/01/19/22:13:49.907675,2912,1611074629,907267580,world,-0.664079606533,-0.307025700808,0.707109212875,0.0184509605169,-0.0535864830017,-0.973952353001,-0.219556182623
2021/01/19/22:13:49.927647,2913,1611074629,927243228,world,-0.664069473743,-0.307098954916,0.707132339478,0.0187853705138,-0.0531303025782,-0.973945081234,-0.219671115279
2021/01/19/22:13:49.947699,2914,1611074629,947277895,world,-0.664062976837,-0.307125687599,0.706697523594,0.0238343346864,-0.0523522049189,-0.973810493946,-0.219964325428
2021/01/19/22:13:49.957664,2915,1611074629,957272654,world,-0.663879215717,-0.307150274515,0.70712518692,0.0185648221523,-0.0535431355238,-0.973971843719,-0.219470635056
2021/01/19/22:13:49.977644,2916,1611074629,977246710,world,-0.663747549057,-0.307176023722,0.707136332989,0.0183909647167,-0.0534896329045,-0.973881840706,-0.219897434115
2021/01/19/22:13:49.997627,2917,1611074629,997245876,world,-0.663784205914,-0.307229101658,0.707151770592,0.0186687204987,-0.0534821227193,-0.973880767822,-0.219880536199
2021/01/19/22:13:50.007684,2918,1611074630,7271728,world,-0.663769543171,-0.307119697332,0.706706762314,0.0232868734747,-0.0526695325971,-0.973686993122,-0.220493718982
2021/01/19/22:13:50.027637,2919,1611074630,27245728,world,-0.663903295994,-0.30708360672,0.706692755222,0.0230299476534,-0.0530051104724,-0.97378385067,-0.220011845231
2021/01/19/22:13:50.047653,2920,1611074630,47246395,world,-0.663992702961,-0.307117134333,0.707111477852,0.0184995532036,-0.0534116700292,-0.97395581007,-0.219579681754
2021/01/19/22:13:50.057667,2921,1611074630,57270339,world,-0.664065122604,-0.307165414095,0.707136392593,0.0189290437847,-0.0529176965356,-0.973929286003,-0.219779923558
2021/01/19/22:13:50.077679,2922,1611074630,77273488,world,-0.664039313793,-0.307088643312,0.707089424133,0.0185741297901,-0.0534540377557,-0.973970472813,-0.21949788928
2021/01/19/22:13:50.097658,2923,1611074630,97244339,world,-0.663998186588,-0.307020485401,0.706662714481,0.0231859777123,-0.0529011711478,-0.973797976971,-0.219958126545
2021/01/19/22:13:50.107673,2924,1611074630,107266302,world,-0.663955926895,-0.307076126337,0.707105636597,0.0186310634017,-0.0534556657076,-0.973958492279,-0.219545558095
2021/01/19/22:13:50.127636,2925,1611074630,127246395,world,-0.663913607597,-0.307077646255,0.707105576992,0.0184602066875,-0.0534031763673,-0.973953127861,-0.219596877694
2021/01/19/22:13:50.147655,2926,1611074630,147247339,world,-0.663740634918,-0.307059437037,0.706709504128,0.0231827683747,-0.052969481796,-0.973665595055,-0.220526844263
2021/01/19/22:13:50.157738,2927,1611074630,157267580,world,-0.663897871971,-0.307086259127,0.706688344479,0.0231043752283,-0.0528482981026,-0.97380232811,-0.219959914684
2021/01/19/22:13:50.177729,2928,1611074630,177289969,world,-0.663960456848,-0.30713519454,0.707117676735,0.018630893901,-0.0533894225955,-0.973956882954,-0.219569146633
2021/01/19/22:13:50.197630,2929,1611074630,197244025,world,-0.663959681988,-0.307114779949,0.707103967667,0.0184769425541,-0.053547732532,-0.973962664604,-0.219518020749
2021/01/19/22:13:50.207679,2930,1611074630,207269043,world,-0.663929820061,-0.307045727968,0.70667797327,0.0230977237225,-0.0528761036694,-0.973800063133,-0.219963908195
2021/01/19/22:13:50.227628,2931,1611074630,227245524,world,-0.663963615894,-0.307020425797,0.706671118736,0.0232795719057,-0.0528584681451,-0.973776757717,-0.220051884651
2021/01/19/22:13:50.247648,2932,1611074630,247250524,world,-0.664023697376,-0.30704921484,0.707084476948,0.0185508336872,-0.0534822195768,-0.973944664001,-0.219607248902
2021/01/19/22:13:50.257652,2933,1611074630,257267543,world,-0.663989961147,-0.307105183601,0.707101464272,0.018486212939,-0.0534244328737,-0.973964869976,-0.219537109137
2021/01/19/22:13:50.277671,2934,1611074630,277260913,world,-0.664001524448,-0.307131975889,0.707103252411,0.0185727514327,-0.0533718131483,-0.973953485489,-0.219593390822
2021/01/19/22:13:50.297628,2935,1611074630,297245580,world,-0.664012074471,-0.307203054428,0.707150518894,0.0189040452242,-0.0530441217124,-0.973924696445,-0.219772040844
2021/01/19/22:13:50.307676,2936,1611074630,307274284,world,-0.663939297199,-0.307094484568,0.706691682339,0.0231027901173,-0.0529617853463,-0.973791778088,-0.219979435205
2021/01/19/22:13:50.327627,2937,1611074630,327245358,world,-0.663896501064,-0.307073444128,0.706680238247,0.0231023095548,-0.0528882667422,-0.973795413971,-0.219980880618
2021/01/19/22:13:50.347657,2938,1611074630,347250673,world,-0.663935363293,-0.307064592838,0.706666469574,0.0232303999364,-0.0529312640429,-0.973787903786,-0.219990476966
2021/01/19/22:13:50.357664,2939,1611074630,357272117,world,-0.663986444473,-0.307067573071,0.707085192204,0.0185125302523,-0.0534392185509,-0.973953604698,-0.219581246376
2021/01/19/22:13:50.377659,2940,1611074630,377254117,world,-0.663961350918,-0.307016670704,0.706659734249,0.0233080610633,-0.0530171431601,-0.973774135113,-0.220022827387
2021/01/19/22:13:50.397671,2941,1611074630,397244691,world,-0.663970947266,-0.307020783424,0.706659913063,0.0232073720545,-0.0528893657029,-0.973795831203,-0.21996755898
2021/01/19/22:13:50.407767,2942,1611074630,407354061,world,-0.663978219032,-0.307077735662,0.707090139389,0.0185341387987,-0.053379047662,-0.973954260349,-0.219591364264
2021/01/19/22:13:50.427629,2943,1611074630,427246024,world,-0.663942456245,-0.307046383619,0.706662654877,0.023109247908,-0.0528553314507,-0.973803043365,-0.219954714179
2021/01/19/22:13:50.447665,2944,1611074630,447248747,world,-0.663974940777,-0.307101935148,0.707094728947,0.0185998175293,-0.0534540824592,-0.973949968815,-0.219586864114
2021/01/19/22:13:50.457662,2945,1611074630,457271339,world,-0.663975000381,-0.307108074427,0.707077860832,0.0185703411698,-0.0534437298775,-0.973954558372,-0.219571247697
2021/01/19/22:13:50.477681,2946,1611074630,477279358,world,-0.663968741894,-0.307113230228,0.707096219063,0.0185355059803,-0.0535004399717,-0.973948538303,-0.219587117434
2021/01/19/22:13:50.497692,2947,1611074630,497257284,world,-0.663972318172,-0.307108193636,0.707076847553,0.0185772180557,-0.0534207262099,-0.973952174187,-0.219586864114
2021/01/19/22:13:50.507736,2948,1611074630,507331247,world,-0.663998067379,-0.307084798813,0.70707732439,0.018649244681,-0.0533740669489,-0.973959386349,-0.219560056925
2021/01/19/22:13:50.527629,2949,1611074630,527248302,world,-0.663944125175,-0.307034373283,0.706651091576,0.0232008621097,-0.053007543087,-0.973771631718,-0.22004711628
2021/01/19/22:13:50.547659,2950,1611074630,547251487,world,-0.663996756077,-0.307049334049,0.706646680832,0.0232587717474,-0.052978720516,-0.973783791065,-0.219994157553
2021/01/19/22:13:50.557692,2951,1611074630,557270765,world,-0.663972616196,-0.307075381279,0.706661343575,0.0232248548418,-0.052865061909,-0.973784148693,-0.220023781061
2021/01/19/22:13:50.577672,2952,1611074630,577249728,world,-0.663994789124,-0.30706807971,0.70665115118,0.023150825873,-0.0529092401266,-0.973786711693,-0.220009326935
2021/01/19/22:13:50.597644,2953,1611074630,597246932,world,-0.663974940777,-0.307094782591,0.70710003376,0.0185598451644,-0.0534793436527,-0.973958909512,-0.219544187188
2021/01/19/22:13:50.607752,2954,1611074630,607279024,world,-0.66392582655,-0.30705845356,0.706667006016,0.0230737868696,-0.0528464391828,-0.973801493645,-0.219967022538
2021/01/19/22:13:50.627740,2955,1611074630,627272895,world,-0.663989007473,-0.30709657073,0.707095205784,0.0185289606452,-0.0534564740956,-0.973950386047,-0.219589874148
2021/01/19/22:13:50.647703,2956,1611074630,647251691,world,-0.663991510868,-0.30709323287,0.707087814808,0.018561732024,-0.0535134151578,-0.973957657814,-0.219541177154
2021/01/19/22:13:50.657691,2957,1611074630,657279135,world,-0.664016187191,-0.307076066732,0.707080721855,0.018584407866,-0.0534423813224,-0.97395914793,-0.219549715519
2021/01/19/22:13:50.677655,2958,1611074630,677251098,world,-0.664013206959,-0.307078242302,0.707082033157,0.01855237782,-0.0534115880728,-0.97395670414,-0.219571128488
2021/01/19/22:13:50.697641,2959,1611074630,697249006,world,-0.664012610912,-0.307054787874,0.706653535366,0.0230989251286,-0.0528806708753,-0.973792731762,-0.219995111227
2021/01/19/22:13:50.707684,2960,1611074630,707275080,world,-0.664014935493,-0.307108640671,0.707077205181,0.0185752045363,-0.0534018017352,-0.97394323349,-0.219631001353
2021/01/19/22:13:50.727631,2961,1611074630,727243135,world,-0.664033949375,-0.307094603777,0.707070231438,0.018568219617,-0.0533755198121,-0.973956942558,-0.219577416778
2021/01/19/22:13:50.747672,2962,1611074630,747249691,world,-0.664001822472,-0.307119071484,0.70708578825,0.0185511745512,-0.0534506216645,-0.973950624466,-0.219588592649
2021/01/19/22:13:50.757674,2963,1611074630,757275561,world,-0.663963735104,-0.307062149048,0.706655442715,0.0231407657266,-0.0528661236167,-0.973792254925,-0.219996288419
2021/01/19/22:13:50.777673,2964,1611074630,777262561,world,-0.663950264454,-0.307054042816,0.706655561924,0.0231658574194,-0.0529067255557,-0.973777711391,-0.220048248768
2021/01/19/22:13:50.797663,2965,1611074630,797276820,world,-0.663969159126,-0.307058542967,0.706654071808,0.0231209732592,-0.0528672412038,-0.973798751831,-0.219969645143
2021/01/19/22:13:50.807695,2966,1611074630,807284506,world,-0.664021909237,-0.307079523802,0.707072257996,0.0185739398003,-0.0534677170217,-0.973957836628,-0.219550773501
2021/01/19/22:13:50.827638,2967,1611074630,827248987,world,-0.663977086544,-0.307050198317,0.706657111645,0.0231651831418,-0.0528666600585,-0.973786830902,-0.22001773119
2021/01/19/22:13:50.847703,2968,1611074630,847252172,world,-0.663966953754,-0.307030498981,0.706644654274,0.0232110545039,-0.0529312454164,-0.973765790462,-0.220090642571
2021/01/19/22:13:50.857704,2969,1611074630,857269209,world,-0.664012551308,-0.307092875242,0.70707565546,0.0185710694641,-0.0534776598215,-0.973947703838,-0.219593062997
2021/01/19/22:13:50.877643,2970,1611074630,877245172,world,-0.663975477219,-0.307033061981,0.706655979156,0.023051828146,-0.0528865084052,-0.973795056343,-0.219988390803
2021/01/19/22:13:50.897625,2971,1611074630,897248672,world,-0.663996636868,-0.307084560394,0.707082033157,0.0185554735363,-0.0534400530159,-0.973957717419,-0.219559296966
2021/01/19/22:13:50.907670,2972,1611074630,907277246,world,-0.664003908634,-0.307092487812,0.707077682018,0.0185572952032,-0.0534140169621,-0.973952412605,-0.219589322805
2021/01/19/22:13:50.927628,2973,1611074630,927247950,world,-0.664024710655,-0.307102710009,0.70707821846,0.0185283478349,-0.0534167513251,-0.973948895931,-0.219606459141
2021/01/19/22:13:50.947660,2974,1611074630,947248524,world,-0.664001345634,-0.307069271803,0.706660330296,0.0231101326644,-0.0528789199889,-0.973793685436,-0.21999001503
2021/01/19/22:13:50.957662,2975,1611074630,957273450,world,-0.66404402256,-0.307083666325,0.707072973251,0.0185585338622,-0.0534196794033,-0.973952651024,-0.219586640596
2021/01/19/22:13:50.977631,2976,1611074630,977246820,world,-0.664030373096,-0.307086825371,0.707063794136,0.0185782946646,-0.0533992722631,-0.973948538303,-0.21960811317
2021/01/19/22:13:50.997626,2977,1611074630,997244191,world,-0.663973271847,-0.307034134865,0.706643104553,0.0231718532741,-0.0529012158513,-0.973764657974,-0.220106825233
2021/01/19/22:13:51.007759,2978,1611074631,7276450,world,-0.66402310133,-0.307092159986,0.707077205181,0.0185754299164,-0.0534144379199,-0.973954677582,-0.219577148557
2021/01/19/22:13:51.027640,2979,1611074631,27245765,world,-0.664040446281,-0.307081729174,0.707068681717,0.0185552090406,-0.0534388758242,-0.973951160908,-0.219588682055
2021/01/19/22:13:51.047656,2980,1611074631,47248931,world,-0.664013206959,-0.30708950758,0.707083046436,0.0185616090894,-0.0534226149321,-0.973949551582,-0.219599500299
2021/01/19/22:13:51.057652,2981,1611074631,57268487,world,-0.663984894753,-0.307038754225,0.706641852856,0.0231497120112,-0.0528912208974,-0.973791360855,-0.21999360621
2021/01/19/22:13:51.077676,2982,1611074631,77246172,world,-0.663993835449,-0.307033240795,0.706647992134,0.0232736505568,-0.0528919957578,-0.973778784275,-0.220035582781
2021/01/19/22:13:51.097667,2983,1611074631,97286450,world,-0.66401475668,-0.307068049908,0.707060098648,0.0185568183661,-0.0534468516707,-0.973955929279,-0.219565555453
2021/01/19/22:13:51.107699,2984,1611074631,107276191,world,-0.663947582245,-0.307019591331,0.706632077694,0.0231993030757,-0.0528357066214,-0.973770976067,-0.220091611147
2021/01/19/22:13:51.127636,2985,1611074631,127248950,world,-0.664023220539,-0.307081967592,0.707075595856,0.0185775775462,-0.0534314028919,-0.973950326443,-0.219592437148
2021/01/19/22:13:51.147666,2986,1611074631,147252339,world,-0.663953959942,-0.307016044855,0.706639409065,0.0231393631548,-0.052879113704,-0.973756253719,-0.220152705908
2021/01/19/22:13:51.157671,2987,1611074631,157274191,world,-0.664016842842,-0.307085156441,0.70707654953,0.018615167588,-0.0534696653485,-0.973945856094,-0.219599455595
2021/01/19/22:13:51.177649,2988,1611074631,177253154,world,-0.663977324963,-0.307027667761,0.706630170345,0.0231759157032,-0.0528549179435,-0.973787009716,-0.220018789172
2021/01/19/22:13:51.197634,2989,1611074631,197249728,world,-0.664019346237,-0.307091474533,0.707073867321,0.018562791869,-0.0534337237477,-0.97394400835,-0.219620853662
2021/01/19/22:13:51.207677,2990,1611074631,207275135,world,-0.663946628571,-0.307036429644,0.706621825695,0.0231986735016,-0.052871864289,-0.973776698112,-0.220057561994
2021/01/19/22:13:51.227626,2991,1611074631,227242783,world,-0.664025247097,-0.307083368301,0.707067668438,0.0185430683196,-0.0534256510437,-0.973947942257,-0.219607159495
2021/01/19/22:13:51.247682,2992,1611074631,247262191,world,-0.663970768452,-0.307045549154,0.706634044647,0.0231813117862,-0.0528973042965,-0.973796188831,-0.219966843724
2021/01/19/22:13:51.257698,2993,1611074631,257303061,world,-0.663961470127,-0.30702650547,0.706641435623,0.0232088621706,-0.0529193989933,-0.973760902882,-0.22011525929
2021/01/19/22:13:51.277703,2994,1611074631,277292616,world,-0.664015889168,-0.307083666325,0.707062959671,0.0185974724591,-0.0534223169088,-0.973946034908,-0.219612047076
2021/01/19/22:13:51.297708,2995,1611074631,297260505,world,-0.663999438286,-0.307024985552,0.706626713276,0.0231522005051,-0.052830491215,-0.973780632019,-0.220054984093
2021/01/19/22:13:51.307736,2996,1611074631,307284024,world,-0.664018750191,-0.307086676359,0.70707243681,0.0185705684125,-0.053469080478,-0.973947584629,-0.219596207142
2021/01/19/22:13:51.327678,2997,1611074631,327285691,world,-0.664008200169,-0.307032942772,0.706630706787,0.02306365408,-0.0528926774859,-0.973789870739,-0.220008522272
2021/01/19/22:13:51.347661,2998,1611074631,347254116,world,-0.664008915424,-0.307070314884,0.707067966461,0.0186089128256,-0.0534619428217,-0.973949074745,-0.219587922096
2021/01/19/22:13:51.357696,2999,1611074631,357270653,world,-0.663977146149,-0.307021290064,0.706631302834,0.0232117604464,-0.0529082603753,-0.973783433437,-0.220017597079
2021/01/19/22:13:51.377628,3000,1611074631,377245376,world,-0.663951814175,-0.307025194168,0.706631064415,0.0232222937047,-0.0529229938984,-0.973767101765,-0.220085635781
2021/01/19/22:13:51.397639,3001,1611074631,397245172,world,-0.664027571678,-0.307081669569,0.707053542137,0.01855670847,-0.0533760413527,-0.973955631256,-0.219584360719
2021/01/19/22:13:51.407683,3002,1611074631,407279468,world,-0.664001822472,-0.307035565376,0.706638634205,0.0231659077108,-0.0529107153416,-0.973778069019,-0.220045462251
2021/01/19/22:13:51.427635,3003,1611074631,427246727,world,-0.664031744003,-0.307081729174,0.707063138485,0.0186087153852,-0.0534665584564,-0.973949968815,-0.219582751393
2021/01/19/22:13:51.447655,3004,1611074631,447255302,world,-0.663971185684,-0.307011246681,0.70663022995,0.023175990209,-0.0528668053448,-0.97376614809,-0.220108300447
2021/01/19/22:13:51.457663,3005,1611074631,457271005,world,-0.663991391659,-0.307038456202,0.706628441811,0.0232226457447,-0.0528879836202,-0.973774850368,-0.220059230924
2021/01/19/22:13:51.477633,3006,1611074631,477247857,world,-0.664021372795,-0.307034701109,0.706618368626,0.0232515707612,-0.0529191233218,-0.973789811134,-0.219982713461
2021/01/19/22:13:51.497623,3007,1611074631,497241839,world,-0.663961589336,-0.307025998831,0.706627249718,0.0232713837177,-0.0529590696096,-0.973743677139,-0.220175206661
2021/01/19/22:13:51.507754,3008,1611074631,507280635,world,-0.66402810812,-0.307064265013,0.707044482231,0.0185341015458,-0.0534035526216,-0.97394746542,-0.219615787268
2021/01/19/22:13:51.527657,3009,1611074631,527247227,world,-0.663996517658,-0.307019203901,0.706623136997,0.0231674313545,-0.0528749451041,-0.973791241646,-0.219996064901
2021/01/19/22:13:51.547706,3010,1611074631,547255339,world,-0.664035379887,-0.307076483965,0.70705729723,0.018569489941,-0.0534139052033,-0.97395080328,-0.219595044851
2021/01/19/22:13:51.557709,3011,1611074631,557308857,world,-0.66404992342,-0.307054877281,0.707037329674,0.0185948628932,-0.0534105226398,-0.973941147327,-0.219636589289
2021/01/19/22:13:51.577629,3012,1611074631,577242839,world,-0.664039731026,-0.307051301003,0.706629812717,0.0233203154057,-0.052992798388,-0.973780870438,-0.219997420907
2021/01/19/22:13:51.597629,3013,1611074631,597245394,world,-0.66402900219,-0.307031452656,0.706616640091,0.0232579950243,-0.0528603084385,-0.973779559135,-0.220041438937
2021/01/19/22:13:51.607693,3014,1611074631,607280338,world,-0.663977384567,-0.307025432587,0.706636965275,0.0231858994812,-0.0529070980847,-0.973768532276,-0.22008664906
2021/01/19/22:13:51.627639,3015,1611074631,627246301,world,-0.664022445679,-0.307028770447,0.706620156765,0.0231923665851,-0.0528727844357,-0.973793387413,-0.219984397292
2021/01/19/22:13:51.647673,3016,1611074631,647259079,world,-0.664043307304,-0.307082265615,0.707050800323,0.0185517016798,-0.0533937588334,-0.973955094814,-0.21958231926
2021/01/19/22:13:51.657742,3017,1611074631,657272875,world,-0.663979291916,-0.307036340237,0.706638872623,0.023093521595,-0.0528735518456,-0.973772823811,-0.220085650682
2021/01/19/22:13:51.677681,3018,1611074631,677256135,world,-0.664055049419,-0.307079643011,0.707063555717,0.0185708962381,-0.0534387677908,-0.973947167397,-0.219605267048
2021/01/19/22:13:51.697662,3019,1611074631,697248153,world,-0.664023041725,-0.307076185942,0.70706820488,0.0185673367232,-0.0534398108721,-0.973947823048,-0.219602301717
2021/01/19/22:13:51.707686,3020,1611074631,707284672,world,-0.663983464241,-0.307007372379,0.706629991531,0.0230706240982,-0.0528742745519,-0.973765254021,-0.220121353865
2021/01/19/22:13:51.727630,3021,1611074631,727246394,world,-0.664015650749,-0.307035446167,0.706624150276,0.0232504606247,-0.0528548657894,-0.973775148392,-0.22006341815
2021/01/19/22:13:51.747666,3022,1611074631,747255024,world,-0.66397279501,-0.307008326054,0.706613540649,0.023238947615,-0.0528822988272,-0.973763763905,-0.220108404756
2021/01/19/22:13:51.757667,3023,1611074631,757271690,world,-0.66397446394,-0.307023942471,0.706628859043,0.0232455115765,-0.0529104955494,-0.973765909672,-0.220091149211
2021/01/19/22:13:51.777702,3024,1611074631,777256875,world,-0.664053499699,-0.307069867849,0.707047104836,0.0186662860215,-0.0534426011145,-0.97394746542,-0.219594851136
2021/01/19/22:13:51.797644,3025,1611074631,797252783,world,-0.663953840733,-0.307004123926,0.706627547741,0.0232977066189,-0.0529021136463,-0.97373688221,-0.220216065645
2021/01/19/22:13:51.807721,3026,1611074631,807311968,world,-0.664033234119,-0.307028144598,0.706627607346,0.0231561195105,-0.0528796985745,-0.973787546158,-0.220012575388
2021/01/19/22:13:51.827707,3027,1611074631,827245875,world,-0.664022505283,-0.307038009167,0.706635653973,0.0232340916991,-0.0529204457998,-0.973786592484,-0.219998762012
2021/01/19/22:13:51.847703,3028,1611074631,847253653,world,-0.663974940777,-0.307021439075,0.706622183323,0.0231331698596,-0.052895501256,-0.973780930042,-0.220040038228
2021/01/19/22:13:51.857692,3029,1611074631,857276357,world,-0.66406416893,-0.307059794664,0.707048475742,0.0185299720615,-0.0534110479057,-0.973953604698,-0.2195866853
2021/01/19/22:13:51.877639,3030,1611074631,877248783,world,-0.663965940475,-0.307022541761,0.706626772881,0.0232403762639,-0.0529269501567,-0.973743081093,-0.220188707113
2021/01/19/22:13:51.897630,3031,1611074631,897246635,world,-0.663984537125,-0.307010799646,0.706622242928,0.0231382027268,-0.0528736822307,-0.973775267601,-0.220069795847
2021/01/19/22:13:51.907712,3032,1611074631,907282357,world,-0.66397857666,-0.307016819715,0.706628918648,0.0232628565282,-0.052941095084,-0.973751544952,-0.220145568252
2021/01/19/22:13:51.927633,3033,1611074631,927246523,world,-0.663984119892,-0.307015895844,0.706622540951,0.0231041293591,-0.0528814084828,-0.973775684834,-0.22006957233
2021/01/19/22:13:51.947664,3034,1611074631,947254912,world,-0.664062321186,-0.307071715593,0.7070530653,0.0185648575425,-0.053421638906,-0.973947882652,-0.219606980681
2021/01/19/22:13:51.957674,3035,1611074631,957273431,world,-0.663991272449,-0.307022869587,0.706618666649,0.0231714583933,-0.0529288910329,-0.97377550602,-0.220051854849
2021/01/19/22:13:51.977634,3036,1611074631,977245986,world,-0.664058208466,-0.307052075863,0.707051992416,0.0185685064644,-0.0533956848085,-0.973938286304,-0.219655290246
2021/01/19/22:13:51.997692,3037,1611074631,997271338,world,-0.663974404335,-0.30700930953,0.706614434719,0.0231487825513,-0.0529493205249,-0.973772764206,-0.220061570406
2021/01/19/22:13:52.007727,3038,1611074632,7281449,world,-0.663975358009,-0.306997776031,0.706627488136,0.0231655538082,-0.052900351584,-0.973769307137,-0.220087170601
2021/01/19/22:13:52.027632,3039,1611074632,27244542,world,-0.663966596127,-0.307012110949,0.706617832184,0.0232155378908,-0.0528907999396,-0.973764836788,-0.220104083419
2021/01/19/22:13:52.047661,3040,1611074632,47256746,world,-0.663998186588,-0.307016253471,0.706621646881,0.023233672604,-0.0529533214867,-0.973773777485,-0.220047414303
2021/01/19/22:13:52.057683,3041,1611074632,57272616,world,-0.663982510567,-0.307022064924,0.706626594067,0.0232031978667,-0.0529690049589,-0.973737120628,-0.220209032297
2021/01/19/22:13:52.077625,3042,1611074632,77244672,world,-0.663999915123,-0.307013660669,0.70661097765,0.0231929272413,-0.0529226586223,-0.97376781702,-0.220085144043
2021/01/19/22:13:52.097656,3043,1611074632,97254986,world,-0.664052903652,-0.30706769228,0.707046806812,0.0185108799487,-0.0533842146397,-0.973947525024,-0.21962197125
2021/01/19/22:13:52.107725,3044,1611074632,107312505,world,-0.663971662521,-0.30702611804,0.70662778616,0.0231014490128,-0.0528977774084,-0.973774671555,-0.220070645213
2021/01/19/22:13:52.127712,3045,1611074632,127244134,world,-0.664056241512,-0.307071357965,0.707039892673,0.0185567960143,-0.0534546300769,-0.973950386047,-0.219588249922
2021/01/19/22:13:52.147711,3046,1611074632,147261246,world,-0.663982868195,-0.307031989098,0.706623971462,0.0232237074524,-0.0529094040394,-0.973762691021,-0.220108315349
2021/01/19/22:13:52.157701,3047,1611074632,157278949,world,-0.663976669312,-0.307017326355,0.70662689209,0.0231280680746,-0.0528874583542,-0.973751604557,-0.220172315836
2021/01/19/22:13:52.177651,3048,1611074632,177251338,world,-0.664032995701,-0.307069659233,0.707060098648,0.0185954067856,-0.0533999279141,-0.973944723606,-0.219623461366
2021/01/19/22:13:52.197633,3049,1611074632,197249060,world,-0.66403311491,-0.307036042213,0.706622421741,0.0231287740171,-0.052933908999,-0.973794639111,-0.219970881939
2021/01/19/22:13:52.207708,3050,1611074632,207280449,world,-0.663986265659,-0.3070127666,0.706620812416,0.0231668688357,-0.0529193729162,-0.973764836788,-0.220102310181
